Iteration,Fitness
8383,366.44239999999996
8384,437.8972999999999
8385,407.66489999999993
8386,430.96659999999986
8387,439.1111999999998
8388,463.6989
8389,422.31989999999985
8390,399.6411
8391,388.89169999999984
8392,392.6818
8393,409.6096999999999
8394,357.14849999999996
8395,391.7112999999998
8396,353.6017999999999
8397,388.82909999999987
8398,376.70789999999994
8399,370.63879999999995
8400,372.84869999999995
8401,263.9721
8402,239.032
8403,263.9721
8404,282.3777
8405,251.6593
8406,259.47150000000005
8407,260.6351
8408,286.4827
8409,234.62859999999992
8410,244.0263
8411,257.2704
8412,291.1819
8413,247.37209999999996
8414,244.0263
8415,257.2704
8416,281.2274
8417,270.2295
8418,243.00929999999997
8419,238.2627
8420,244.90629999999996
8421,248.4523
8422,220.47229999999996
8423,248.46550000000002
8424,228.45319999999998
8425,258.19590000000005
8426,213.54889999999997
8427,267.014
8428,237.10290000000003
8429,285.7325
8430,213.307
8431,266.55330000000004
8432,237.35799999999998
8433,277.6465
8434,214.1044
8435,266.55330000000004
8436,268.6715
8437,237.62220000000005
8438,256.1492
8439,245.4854
8440,259.1698
8441,281.5747
8442,212.3817
8443,263.9721
8444,239.032
8445,287.82259999999997
8446,225.216
8447,263.9721
8448,247.20929999999998
8449,255.15400000000002
8450,214.09729999999996
8451,263.9721
8452,270.3455
8453,235.04100000000003
8454,257.82320000000004
8455,242.90419999999997
8456,259.41360000000003
8457,245.6976
8458,225.12770000000003
8459,256.6197
8460,249.7276
8461,281.5747
8462,237.64999999999998
8463,245.7108
8464,234.4893
8465,266.9982
8466,290.3835
8467,286.0365
8468,336.39299999999986
8469,275.4947000000001
8470,309.0072999999999
8471,262.8743
8472,318.6771999999999
8473,257.7789
8474,311.2661999999999
8475,252.18970000000002
8476,308.51289999999983
8477,249.0414
8478,301.74449999999996
8479,239.2715
8480,301.31559999999985
8481,399.865
8482,366.30850000000004
8483,317.86010000000005
8484,321.4465
8485,335.00669999999997
8486,291.85140000000007
8487,337.9463
8488,298.8839000000001
8489,328.5267
8490,337.20820000000003
8491,354.8548000000001
8492,396.1794
8493,324.16940000000005
8494,371.84979999999996
8495,315.2850000000001
8496,381.5241999999999
8497,305.3884000000001
8498,364.26219999999995
8499,295.6054000000001
8500,368.98600000000005
8501,288.03740000000005
8502,358.2235
8503,282.37660000000005
8504,359.1022
8505,272.67240000000004
8506,355.3935
8507,269.72990000000004
8508,353.45300000000003
8509,260.88340000000005
8510,343.222
8511,257.452
8512,346.5078
8513,253.0174
8514,338.0676000000001
8515,250.02610000000004
8516,340.283
8517,248.66120000000006
8518,330.12289999999996
8519,242.9437000000001
8520,332.3166
8521,553.8309
8522,536.0106
8523,544.0140000000001
8524,489.5743
8525,483.50249999999994
8526,435.10670000000005
8527,410.45
8528,389.6213
8529,395.01550000000003
8530,385.27750000000003
8531,369.90909999999997
8532,379.4148
8533,358.5847
8534,353.5222
8535,353.7964999999999
8536,357.9335
8537,365.495
8538,336.4158
8539,355.8455999999999
8540,357.2564
8541,358.8378
8542,350.59079999999994
8543,345.84579999999994
8544,341.4729
8545,349.1318
8546,356.25660000000005
8547,356.8453999999999
8548,348.78599999999994
8549,356.6403999999999
8550,363.3169999999999
8551,370.3630999999999
8552,351.77019999999993
8553,340.07859999999994
8554,371.30989999999997
8555,334.3604
8556,375.42259999999993
8557,376.4208999999999
8558,352.5121
8559,353.4482
8560,383.4303
8561,493.4433000000001
8562,483.3994
8563,466.54429999999996
8564,492.0301999999999
8565,478.44819999999993
8566,449.3769
8567,459.84329999999994
8568,425.7736
8569,457.7066
8570,402.91910000000007
8571,434.48540000000014
8572,433.96950000000004
8573,434.141
8574,445.52810000000005
8575,398.72059999999993
8576,430.30980000000005
8577,408.71000000000004
8578,429.11780000000005
8579,403.24120000000005
8580,428.04660000000007
8581,405.64360000000005
8582,397.7368
8583,375.82529999999997
8584,386.2804
8585,354.70159999999987
8586,353.48009999999994
8587,335.0078999999999
8588,348.0787
8589,334.6386999999999
8590,344.099
8591,326.4836
8592,341.66200000000003
8593,321.1916
8594,333.57230000000004
8595,359.855
8596,359.5794
8597,356.46360000000004
8598,371.2644
8599,349.07990000000007
8600,365.0187
8601,384.40229999999997
8602,344.8876
8603,367.18429999999995
8604,352.5882
8605,392.692
8606,320.9628000000001
8607,363.42130000000003
8608,335.8878000000001
8609,384.4535000000001
8610,309.5668000000001
8611,361.04310000000004
8612,333.6592000000001
8613,382.87010000000004
8614,300.25110000000006
8615,354.283
8616,325.1421000000001
8617,375.48230000000007
8618,293.94220000000007
8619,361.6862000000001
8620,321.2629000000001
8621,374.43050000000017
8622,341.1685000000001
8623,356.7326000000001
8624,318.9827000000001
8625,367.01690000000013
8626,337.57450000000006
8627,353.0224000000001
8628,312.55930000000006
8629,369.84630000000016
8630,335.2345
8631,352.1484000000001
8632,313.0487000000001
8633,366.76030000000014
8634,334.91990000000004
8635,352.76580000000007
8636,309.9047000000001
8637,370.04630000000014
8638,329.9342000000001
8639,352.72350000000006
8640,310.53200000000004
8641,492.2133
8642,449.7150000000001
8643,503.46450000000016
8644,512.4061
8645,472.7081000000001
8646,527.7204
8647,495.24420000000015
8648,456.43630000000013
8649,419.6992
8650,453.2477
8651,476.2897000000002
8652,446.16270000000003
8653,434.16949999999997
8654,429.9857000000001
8655,484.3086000000001
8656,395.0050000000001
8657,470.5661000000001
8658,387.7152000000001
8659,476.73870000000016
8660,360.5377000000001
8661,454.7377000000002
8662,358.71030000000013
8663,458.72750000000025
8664,437.7452
8665,453.3649000000001
8666,444.38410000000016
8667,458.3318000000001
8668,454.6074000000001
8669,449.93440000000015
8670,448.41990000000015
8671,411.9929000000001
8672,458.17170000000004
8673,457.86450000000013
8674,448.2780000000001
8675,432.1455
8676,411.4897000000001
8677,440.27220000000005
8678,402.47270000000015
8679,444.11750000000006
8680,412.4729000000001
8681,522.3300999999998
8682,453.8044000000001
8683,454.09690000000006
8684,447.11820000000006
8685,397.4325
8686,383.8931
8687,368.88030000000003
8688,383.69750000000005
8689,361.8164
8690,360.3704
8691,369.66919999999993
8692,361.61809999999997
8693,359.0127
8694,342.1596
8695,360.4003
8696,358.2754
8697,340.511
8698,367.78180000000003
8699,350.1682
8700,348.9013
8701,373.42230000000006
8702,350.67779999999993
8703,354.1126
8704,349.87739999999997
8705,331.4653
8706,360.3675
8707,349.9974
8708,343.18899999999996
8709,360.22950000000003
8710,350.75429999999994
8711,340.34020000000004
8712,350.9221
8713,345.58200000000005
8714,333.2236
8715,340.7405
8716,346.35269999999997
8717,340.54200000000003
8718,340.8785
8719,348.21680000000003
8720,341.2989
8721,461.54670000000016
8722,464.64570000000003
8723,450.2150000000001
8724,421.73330000000016
8725,434.0705
8726,444.2067
8727,471.0472999999999
8728,455.4387999999999
8729,482.1778000000001
8730,428.1993
8731,481.956
8732,469.66510000000017
8733,504.43690000000004
8734,516.9523
8735,539.8004
8736,534.6176999999999
8737,524.0693
8738,524.4371
8739,511.49760000000003
8740,495.5761000000001
8741,500.9529
8742,496.4349000000001
8743,479.2007
8744,488.2409000000001
8745,505.2877
8746,464.2542000000001
8747,456.5910000000001
8748,485.8374000000001
8749,475.4978000000001
8750,503.5028000000001
8751,464.15380000000005
8752,493.32220000000007
8753,477.3215
8754,473.0045000000001
8755,466.7768
8756,473.8633000000001
8757,445.0246000000001
8758,465.6693
8759,471.11159999999995
8760,423.67920000000004
8761,503.54350000000005
8762,407.55600000000004
8763,429.31600000000003
8764,390.13570000000004
8765,358.1178000000001
8766,350.49500000000006
8767,348.90840000000014
8768,347.8876000000001
8769,336.6334000000001
8770,338.8008
8771,351.1536000000001
8772,340.2192
8773,355.29720000000015
8774,358.4077000000001
8775,324.21190000000007
8776,322.6773999999999
8777,324.24150000000014
8778,353.65400000000005
8779,341.3624000000001
8780,338.53560000000016
8781,326.19580000000013
8782,335.0303
8783,326.55600000000015
8784,330.63430000000005
8785,315.8479
8786,371.21829999999994
8787,379.0694
8788,398.4923
8789,392.6573
8790,465.6435
8791,447.3833
8792,432.15580000000006
8793,444.0485
8794,472.62270000000007
8795,402.984
8796,433.8352000000001
8797,400.7476
8798,454.89880000000005
8799,412.81300000000005
8800,420.588
8801,427.48160000000007
8802,436.2978
8803,424.5256
8804,442.8656000000001
8805,443.09600000000006
8806,409.3540000000001
8807,439.76120000000003
8808,428.26040000000006
8809,398.6967
8810,421.90880000000004
8811,398.11240000000004
8812,450.78290000000004
8813,410.1778
8814,417.0496000000001
8815,424.8464
8816,415.05260000000004
8817,417.6520000000001
8818,429.7459
8819,426.0434000000001
8820,396.1292
8821,410.8903
8822,430.83660000000015
8823,383.75460000000004
8824,396.8971
8825,425.50680000000006
8826,425.6465000000001
8827,394.01270000000005
8828,378.4492000000001
8829,413.9195
8830,419.21200000000016
8831,389.31800000000015
8832,384.75030000000004
8833,417.1358000000001
8834,428.49730000000017
8835,393.51920000000007
8836,398.4805
8837,421.70150000000007
8838,429.3616000000001
8839,419.2646000000001
8840,413.52990000000005
8841,501.18270000000007
8842,493.10400000000004
8843,466.63770000000005
8844,505.9938
8845,471.8174000000003
8846,436.8193
8847,417.8923000000001
8848,406.6892000000001
8849,423.8151000000001
8850,400.37120000000004
8851,263.9721
8852,239.032
8853,263.9721
8854,282.3777
8855,251.6593
8856,259.47150000000005
8857,260.6351
8858,286.4827
8859,234.62859999999992
8860,244.0263
8861,257.2704
8862,291.1819
8863,247.37209999999996
8864,244.0263
8865,257.2704
8866,281.2274
8867,270.2295
8868,243.00929999999997
8869,238.2627
8870,244.90629999999996
8871,248.4523
8872,220.47229999999996
8873,248.46550000000002
8874,228.45319999999998
8875,258.19590000000005
8876,213.54889999999997
8877,267.014
8878,237.10290000000003
8879,285.7325
8880,213.307
8881,263.9721
8882,239.032
8883,263.9721
8884,282.3777
8885,251.6593
8886,259.47150000000005
8887,260.6351
8888,286.4827
8889,234.62859999999992
8890,244.0263
8891,257.2704
8892,291.1819
8893,247.37209999999996
8894,244.0263
8895,257.2704
8896,281.2274
8897,270.2295
8898,243.00929999999997
8899,238.2627
8900,244.90629999999996
8901,263.9721
8902,239.032
8903,263.9721
8904,282.3777
8905,251.6593
8906,259.47150000000005
8907,260.6351
8908,286.4827
8909,234.62859999999992
8910,244.0263
8911,257.2704
8912,291.1819
8913,247.37209999999996
8914,244.0263
8915,257.2704
8916,281.2274
8917,270.2295
8918,243.00929999999997
8919,238.2627
8920,244.90629999999996
8921,255.92059999999995
8922,245.233
8923,255.92059999999995
8924,288.5787
8925,243.60779999999997
8926,245.233
8927,255.92059999999995
8928,282.4341
8929,230.55899999999994
8930,246.11299999999997
8931,236.91289999999998
8932,263.2074
8933,271.5136
8934,234.47059999999993
8935,247.90439999999998
8936,287.8886999999999
8937,234.49079999999995
8938,269.37739999999997
8939,244.5959
8940,384.2459
8941,358.79209999999995
8942,395.58549999999997
8943,407.4039
8944,465.0929
8945,400.70239999999995
8946,453.27809999999994
8947,390.13230000000004
8948,433.86269999999996
8949,350.51969999999994
8950,422.3155
8951,354.723
8952,412.1431
8953,339.2372
8954,410.64330000000007
8955,330.78760000000005
8956,402.1297
8957,372.26020000000005
8958,327.9314000000001
8959,316.2252
8960,332.46220000000017
8961,452.4789000000001
8962,411.55969999999996
8963,449.36259999999993
8964,432.21479999999997
8965,409.5191
8966,368.4185
8967,408.7664
8968,377.6471
8969,410.2502999999999
8970,374.69599999999997
8971,411.42929999999996
8972,381.0528
8973,415.0906999999999
8974,377.21719999999993
8975,418.33770000000004
8976,365.5728
8977,404.01449999999994
8978,366.81789999999995
8979,394.7774
8980,363.2904
8981,400.5685
8982,384.63230000000004
8983,401.4824
8984,357.96670000000006
8985,400.41769999999997
8986,447.9012
8987,408.5327
8988,372.4991
8989,397.123
8990,357.6095
8991,392.6747
8992,379.72100000000006
8993,389.116
8994,432.7618
8995,406.28119999999996
8996,358.5387
8997,409.0333
8998,343.90579999999994
8999,387.3862
9000,424.08990000000006
9001,401.34900000000005
9002,353.11139999999995
9003,385.04080000000005
9004,419.4389
9005,392.89940000000007
9006,332.7387
9007,381.30209999999994
9008,367.17140000000006
9009,375.5758
9010,341.5083
9011,378.14469999999994
9012,360.8313
9013,375.1731
9014,347.51070000000004
9015,378.10529999999994
9016,362.5413
9017,375.37289999999996
9018,355.5856
9019,369.07579999999996
9020,392.04300000000006
9021,365.5861
9022,385.0873
9023,345.4836
9024,369.83850000000007
9025,351.3472
9026,379.52270000000004
9027,352.7019
9028,323.79710000000006
9029,329.06
9030,385.1022000000001
9031,369.3623
9032,383.20640000000003
9033,342.29480000000007
9034,357.01610000000005
9035,355.2088
9036,367.4927
9037,347.0147999999999
9038,372.27530000000013
9039,312.9334
9040,338.70730000000015
9041,368.9389
9042,330.1913
9043,347.1175
9044,326.22929999999997
9045,331.96990000000005
9046,307.0507999999999
9047,322.3432000000001
9048,311.2399999999999
9049,334.05249999999995
9050,281.96239999999995
9051,263.9721
9052,239.032
9053,263.9721
9054,282.3777
9055,251.6593
9056,259.47150000000005
9057,260.6351
9058,286.4827
9059,234.62859999999992
9060,244.0263
9061,257.2704
9062,291.1819
9063,247.37209999999996
9064,244.0263
9065,257.2704
9066,281.2274
9067,270.2295
9068,243.00929999999997
9069,238.2627
9070,244.90629999999996
9071,248.4523
9072,220.47229999999996
9073,248.46550000000002
9074,228.45319999999998
9075,258.19590000000005
9076,213.54889999999997
9077,267.014
9078,237.10290000000003
9079,285.7325
9080,213.307
9081,263.9721
9082,239.032
9083,263.9721
9084,282.3777
9085,251.6593
9086,259.47150000000005
9087,260.6351
9088,286.4827
9089,234.62859999999992
9090,244.0263
9091,257.2704
9092,291.1819
9093,247.37209999999996
9094,244.0263
9095,257.2704
9096,281.2274
9097,270.2295
9098,243.00929999999997
9099,238.2627
9100,244.90629999999996
9101,263.9721
9102,239.032
9103,263.9721
9104,282.3777
9105,251.6593
9106,267.76849999999996
9107,246.56919999999994
9108,270.44169999999997
9109,269.88149999999996
9110,241.94449999999995
9111,239.06419999999997
9112,235.8609
9113,255.15400000000002
9114,214.09729999999996
9115,250.1576
9116,227.7308
9117,258.43980000000005
9118,215.47439999999997
9119,269.59520000000003
9120,235.4289
9121,282.3585
9122,237.4979
9123,282.3585
9124,271.2455
9125,283.787
9126,231.64669999999998
9127,247.1157
9128,229.65989999999996
9129,258.19590000000005
9130,213.54889999999997
9131,267.014
9132,237.10290000000003
9133,285.7325
9134,213.307
9135,266.55330000000004
9136,237.35799999999998
9137,277.6465
9138,214.1044
9139,266.55330000000004
9140,268.6715
9141,237.62220000000005
9142,256.1492
9143,245.4854
9144,259.1698
9145,245.94150000000005
9146,227.0532
9147,259.20090000000005
9148,248.2784
9149,280.2651
9150,214.3072
9151,263.9721
9152,239.032
9153,263.9721
9154,282.3777
9155,251.6593
9156,259.47150000000005
9157,260.6351
9158,286.4827
9159,234.62859999999992
9160,244.0263
9161,263.9721
9162,277.4465
9163,275.73549999999994
9164,237.84770000000003
9165,239.06419999999997
9166,235.8609
9167,255.15400000000002
9168,214.09729999999996
9169,250.1576
9170,227.7308
9171,258.43980000000005
9172,215.47439999999997
9173,269.59520000000003
9174,235.4289
9175,285.53610000000003
9176,218.68650000000005
9177,269.59520000000003
9178,245.03640000000001
9179,239.10460000000003
9180,223.6532
9181,254.67180000000002
9182,220.33999999999997
9183,252.93870000000004
9184,221.33309999999997
9185,258.7725
9186,214.68229999999997
9187,262.16490000000005
9188,223.5928
9189,268.6818
9190,213.1305
9191,256.42789999999997
9192,227.1002
9193,274.47159999999997
9194,213.8695
9195,256.488
9196,230.1158
9197,276.54879999999997
9198,217.73360000000002
9199,256.488
9200,260.8691
9201,269.0973999999999
9202,217.66940000000002
9203,256.488
9204,253.20220000000003
9205,243.48649999999998
9206,253.4012
9207,241.88199999999995
9208,264.9048
9209,232.56009999999992
9210,241.81840000000003
9211,245.56159999999994
9212,271.35829999999993
9213,226.8542999999999
9214,241.81840000000003
9215,245.56159999999994
9216,265.27809999999994
9217,264.64959999999996
9218,217.48619999999997
9219,250.97950000000003
9220,234.5248
9221,274.51529999999997
9222,210.3758
9223,254.40960000000004
9224,228.53020000000004
9225,274.8552
9226,216.5953
9227,254.40960000000004
9228,259.2835
9229,267.01899999999995
9230,216.0838
9231,254.40960000000004
9232,251.61660000000003
9233,241.40810000000002
9234,251.8156
9235,239.8036
9236,263.3192000000001
9237,230.48169999999996
9238,240.2328
9239,243.48319999999998
9240,269.7727
9241,224.22069999999997
9242,240.72579999999996
9243,242.928
9244,270.2656999999999
9245,224.22069999999997
9246,240.72579999999996
9247,242.928
9248,277.67099999999994
9249,242.46369999999996
9250,240.72579999999996
9251,263.9721
9252,239.032
9253,263.9721
9254,282.3777
9255,251.6593
9256,259.47150000000005
9257,260.6351
9258,286.4827
9259,234.62859999999992
9260,244.0263
9261,257.2704
9262,291.1819
9263,247.37209999999996
9264,244.0263
9265,257.2704
9266,281.2274
9267,270.2295
9268,243.00929999999997
9269,238.2627
9270,244.90629999999996
9271,248.4523
9272,220.47229999999996
9273,248.46550000000002
9274,228.45319999999998
9275,258.19590000000005
9276,213.54889999999997
9277,267.014
9278,237.10290000000003
9279,285.7325
9280,213.307
9281,263.9721
9282,239.032
9283,263.9721
9284,282.3777
9285,251.6593
9286,259.47150000000005
9287,260.6351
9288,286.4827
9289,234.62859999999992
9290,244.0263
9291,257.2704
9292,291.1819
9293,247.37209999999996
9294,244.0263
9295,257.2704
9296,281.2274
9297,270.2295
9298,243.00929999999997
9299,238.2627
9300,244.90629999999996
9301,248.4523
9302,220.47229999999996
9303,248.46550000000002
9304,228.45319999999998
9305,258.19590000000005
9306,213.54889999999997
9307,267.014
9308,237.10290000000003
9309,285.7325
9310,213.307
9311,266.55330000000004
9312,237.35799999999998
9313,277.6465
9314,214.1044
9315,266.55330000000004
9316,268.6715
9317,237.62220000000005
9318,256.1492
9319,245.4854
9320,259.1698
9321,245.94150000000005
9322,227.0532
9323,259.20090000000005
9324,248.2784
9325,280.2651
9326,214.3072
9327,264.67120000000006
9328,243.52660000000003
9329,285.397
9330,229.47140000000002
9331,264.67120000000006
9332,253.21259999999998
9333,253.74910000000003
9334,218.92669999999998
9335,247.1157
9336,229.65989999999996
9337,258.19590000000005
9338,213.54889999999997
9339,267.014
9340,237.10290000000003
9341,285.7325
9342,213.307
9343,266.55330000000004
9344,237.35799999999998
9345,277.6465
9346,214.1044
9347,266.55330000000004
9348,268.6715
9349,237.62220000000005
9350,256.1492
9351,245.4854
9352,259.1698
9353,245.94150000000005
9354,227.0532
9355,259.20090000000005
9356,248.2784
9357,280.2651
9358,214.3072
9359,264.67120000000006
9360,243.52660000000003
9361,280.4151
9362,233.98960000000002
9363,280.4151
9364,271.2455
9365,283.787
9366,231.64669999999998
9367,247.1157
9368,229.65989999999996
9369,258.19590000000005
9370,213.54889999999997
9371,267.014
9372,237.10290000000003
9373,285.7325
9374,213.307
9375,266.55330000000004
9376,237.35799999999998
9377,277.6465
9378,214.1044
9379,266.55330000000004
9380,268.6715
9381,237.62220000000005
9382,256.1492
9383,245.4854
9384,259.1698
9385,245.94150000000005
9386,227.0532
9387,259.20090000000005
9388,248.2784
9389,280.2651
9390,214.3072
9391,264.67120000000006
9392,243.52660000000003
9393,285.397
9394,229.47140000000002
9395,264.67120000000006
9396,253.21259999999998
9397,253.74910000000003
9398,218.92669999999998
9399,247.1157
9400,229.65989999999996
9401,263.9721
9402,239.032
9403,263.9721
9404,282.3777
9405,251.6593
9406,259.47150000000005
9407,260.6351
9408,286.4827
9409,234.62859999999992
9410,244.0263
9411,257.2704
9412,291.1819
9413,247.37209999999996
9414,244.0263
9415,257.2704
9416,281.2274
9417,270.2295
9418,243.00929999999997
9419,238.2627
9420,244.90629999999996
9421,248.4523
9422,220.47229999999996
9423,248.46550000000002
9424,228.45319999999998
9425,258.19590000000005
9426,213.54889999999997
9427,267.014
9428,237.10290000000003
9429,285.7325
9430,213.307
9431,266.55330000000004
9432,237.35799999999998
9433,277.6465
9434,214.1044
9435,266.55330000000004
9436,268.6715
9437,237.62220000000005
9438,256.1492
9439,245.4854
9440,259.1698
9441,247.1157
9442,229.65989999999996
9443,247.1157
9444,253.4103
9445,247.1025
9446,220.2983
9447,247.1157
9448,257.00660000000005
9449,250.52519999999996
9450,223.8946
9451,247.1157
9452,257.00660000000005
9453,274.3116
9454,223.8946
9455,247.1157
9456,247.8866
9457,282.293
9458,223.61409999999998
9459,247.72920000000002
9460,263.59510000000006
9461,232.7372
9462,244.63920000000002
9463,242.4406
9464,266.99300000000005
9465,279.7023
9466,228.4758
9467,255.95199999999994
9468,250.90510000000003
9469,278.6169
9470,214.0117
9471,266.9174
9472,241.65620000000007
9473,285.5664
9474,227.84020000000004
9475,266.9174
9476,257.7441
9477,290.6677
9478,219.2269
9479,247.4324
9480,232.5262
9481,285.2384
9482,219.09449999999998
9483,267.014
9484,237.10290000000003
9485,285.7325
9486,213.307
9487,266.55330000000004
9488,237.35799999999998
9489,277.6465
9490,214.1044
9491,266.55330000000004
9492,268.6715
9493,237.62220000000005
9494,256.1492
9495,245.4854
9496,259.1698
9497,245.94150000000005
9498,227.0532
9499,259.20090000000005
9500,248.2784
9501,263.9721
9502,239.032
9503,263.9721
9504,282.3777
9505,251.6593
9506,259.47150000000005
9507,260.6351
9508,286.4827
9509,234.62859999999992
9510,244.0263
9511,257.2704
9512,291.1819
9513,247.37209999999996
9514,244.0263
9515,257.2704
9516,281.2274
9517,270.2295
9518,243.00929999999997
9519,238.2627
9520,244.90629999999996
9521,263.9721
9522,239.032
9523,263.9721
9524,282.3777
9525,251.6593
9526,259.47150000000005
9527,260.6351
9528,286.4827
9529,234.62859999999992
9530,244.0263
9531,257.2704
9532,278.0857
9533,263.5905
9534,225.88959999999997
9535,256.47409999999996
9536,253.57229999999996
9537,276.1697
9538,218.4162
9539,266.28860000000003
9540,240.02179999999998
9541,284.1526
9542,213.0863
9543,264.9388
9544,241.2285
9545,276.0666
9546,213.35139999999998
9547,264.9388
9548,268.9452
9549,233.5603
9550,261.1931
9551,244.76089999999996
9552,279.2848
9553,224.16589999999997
9554,260.00110000000006
9555,235.60999999999999
9556,282.53810000000004
9557,224.152
9558,260.00110000000006
9559,235.60999999999999
9560,286.2909
9561,228.5663
9562,260.00110000000006
9563,235.60999999999999
9564,277.53850000000006
9565,221.139
9566,261.00880000000006
9567,238.88089999999997
9568,283.2517
9569,227.70690000000002
9570,261.00880000000006
9571,238.88089999999997
9572,285.85550000000006
9573,222.69150000000002
9574,261.00880000000006
9575,238.88089999999997
9576,295.028
9577,240.9597
9578,261.00880000000006
9579,238.88089999999997
9580,287.9036
9581,222.36540000000002
9582,266.7971000000001
9583,238.64389999999995
9584,290.1219
9585,231.58960000000002
9586,266.7971000000001
9587,277.947
9588,284.7657000000001
9589,225.3677
9590,259.3457000000001
9591,237.15179999999998
9592,281.8827000000001
9593,225.6938
9594,270.19020000000006
9595,236.80569999999997
9596,303.95480000000003
9597,289.9931
9598,304.95640000000003
9599,252.55220000000003
9600,287.14520000000005
9601,236.0799
9602,270.2472
9603,234.11620000000002
9604,299.03270000000003
9605,282.52690000000007
9606,304.2746000000001
9607,250.2195
9608,290.3509
9609,237.222
9610,286.7660000000001
9611,237.48520000000002
9612,269.91780000000006
9613,237.94819999999999
9614,288.0529000000001
9615,224.2596
9616,270.2472
9617,234.11620000000002
9618,299.03270000000003
9619,282.52690000000007
9620,304.2746000000001
9621,250.2195
9622,290.3509
9623,237.222
9624,286.7660000000001
9625,272.48310000000004
9626,294.34540000000004
9627,245.30340000000004
9628,280.63860000000005
9629,239.41920000000002
9630,277.76790000000005
9631,237.86839999999998
9632,279.1059000000001
9633,230.92870000000005
9634,269.81930000000006
9635,247.83230000000012
9636,247.88360000000006
9637,314.59950000000003
9638,315.0417000000001
9639,283.29420000000005
9640,312.4010000000001
9641,382.75530000000003
9642,381.7642000000001
9643,405.56960000000004
9644,361.82140000000004
9645,390.3800000000001
9646,344.1867000000001
9647,375.63300000000004
9648,326.7691
9649,357.7097000000001
9650,315.95910000000003
9651,348.8827000000001
9652,309.3428
9653,340.0911000000001
9654,302.6944000000001
9655,339.3963000000001
9656,293.9529000000001
9657,340.1739
9658,289.45820000000003
9659,340.34040000000005
9660,284.7015
9661,338.3498000000001
9662,278.87700000000007
9663,337.23390000000006
9664,276.3248
9665,343.2654
9666,271.84040000000005
9667,345.92690000000016
9668,270.4008
9669,346.2614000000001
9670,268.65880000000004
9671,349.96630000000016
9672,264.8243
9673,335.94500000000005
9674,258.3424
9675,404.8969
9676,447.76689999999996
9677,410.29530000000005
9678,409.55229999999995
9679,418.79570000000007
9680,409.1079
9681,516.0985000000001
9682,494.7020999999998
9683,456.3270000000001
9684,408.09619999999995
9685,408.8359
9686,343.3885999999999
9687,350.6056999999999
9688,353.99979999999994
9689,366.73509999999993
9690,343.6717
9691,365.9950999999999
9692,328.35740000000004
9693,353.4487
9694,337.6283
9695,355.5254999999999
9696,344.79679999999996
9697,356.2482999999999
9698,333.95680000000004
9699,340.8791
9700,360.7579999999999
9701,342.4270999999999
9702,320.0001000000001
9703,341.07599999999996
9704,326.2905000000001
9705,347.0866
9706,334.56440000000003
9707,348.2143
9708,343.2543999999999
9709,340.58489999999995
9710,305.47810000000004
9711,335.5146
9712,324.2055000000001
9713,337.42679999999996
9714,326.0299000000001
9715,340.67269999999996
9716,310.70530000000014
9717,336.2806
9718,390.96200000000005
9719,391.4266999999999
9720,367.7875000000001
9721,409.5139999999999
9722,374.44100000000003
9723,442.9416000000001
9724,482.8212000000001
9725,419.9704
9726,389.96540000000005
9727,387.1901
9728,360.81520000000006
9729,357.43159999999995
9730,349.47559999999993
9731,356.6296999999999
9732,349.9197
9733,413.4567
9734,391.6232000000001
9735,403.2165
9736,391.5906000000001
9737,412.2413
9738,370.5698000000001
9739,411.94519999999994
9740,362.95489999999995
9741,415.9689000000001
9742,429.96709999999996
9743,444.8538000000001
9744,442.8371
9745,433.72849999999994
9746,442.31370000000004
9747,442.43020000000007
9748,408.7328
9749,415.92269999999996
9750,405.5946
9751,263.9721
9752,239.032
9753,263.9721
9754,282.3777
9755,251.6593
9756,259.47150000000005
9757,260.6351
9758,286.4827
9759,234.62859999999992
9760,244.0263
9761,263.9721
9762,277.4465
9763,275.73549999999994
9764,237.84770000000003
9765,239.06419999999997
9766,235.8609
9767,255.15400000000002
9768,214.09729999999996
9769,250.1576
9770,227.7308
9771,258.43980000000005
9772,215.47439999999997
9773,269.59520000000003
9774,235.4289
9775,285.53610000000003
9776,218.68650000000005
9777,269.59520000000003
9778,245.03640000000001
9779,239.10460000000003
9780,223.6532
9781,254.67180000000002
9782,220.33999999999997
9783,252.93870000000004
9784,221.33309999999997
9785,258.7725
9786,214.68229999999997
9787,262.16490000000005
9788,223.5928
9789,268.6818
9790,213.1305
9791,256.42789999999997
9792,227.1002
9793,274.47159999999997
9794,213.8695
9795,256.488
9796,230.1158
9797,276.54879999999997
9798,217.73360000000002
9799,256.488
9800,260.8691
9801,263.9721
9802,239.032
9803,263.9721
9804,282.3777
9805,251.6593
9806,259.47150000000005
9807,260.6351
9808,286.4827
9809,234.62859999999992
9810,244.0263
9811,257.2704
9812,291.1819
9813,247.37209999999996
9814,244.0263
9815,257.2704
9816,281.2274
9817,270.2295
9818,243.00929999999997
9819,238.2627
9820,244.90629999999996
9821,248.4523
9822,220.47229999999996
9823,248.46550000000002
9824,228.45319999999998
9825,258.19590000000005
9826,213.54889999999997
9827,267.014
9828,237.10290000000003
9829,285.7325
9830,213.307
9831,266.55330000000004
9832,237.35799999999998
9833,277.6465
9834,214.1044
9835,266.55330000000004
9836,268.6715
9837,237.62220000000005
9838,256.1492
9839,245.4854
9840,259.1698
9841,245.94150000000005
9842,227.0532
